TransactionID,TransactionDate,CustomerID,ProductID,SalesChannel,ProductCategory,ProductName,DiscountRate,UnitPrice,UnitCost,Quantity,SalesAmount,CostAmount,Profit
218484,2025-05-09,C00548,P006,Online,Phones,Smartphone Mini,0.1,810.0,620.0,1,810.0,620.0,190.0
218485,2025-04-11,C00009,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
218486,2025-03-20,C00781,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,2,1800.0,1300.0,500.0
218487,2025-12-10,C00537,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
218488,2025-06-23,C00241,P022,In‑Store,Accessories,HDMI Cable,0.05,23.75,8.0,2,47.5,16.0,31.5
218489,2025-06-07,C00897,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
218490,2025-08-07,C00990,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
218491,2025-05-08,C00435,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
218492,2025-07-24,C01007,P025,Online,Gaming,Game Console,0.15,552.5,480.0,2,1105.0,960.0,145.0
218493,2025-11-30,C00117,P006,Online,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
218494,2025-12-27,C00526,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
218495,2025-12-14,C00654,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
218496,2025-06-15,C00161,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218497,2025-12-17,C00477,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218498,2025-01-15,C00173,P011,In‑Store,TVs,4K LED TV 65,0.15,1105.0,950.0,1,1105.0,950.0,155.0
218499,2025-10-04,C00191,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218500,2025-04-24,C00182,P001,In‑Store,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
218501,2025-04-15,C00645,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
218502,2025-04-30,C00258,P026,In‑Store,Gaming,Controller,0.2,64.0,45.0,1,64.0,45.0,19.0
218503,2025-06-19,C00548,P019,In‑Store,Accessories,USB-C Hub,0.05,52.25,28.0,1,52.25,28.0,24.25
218504,2025-10-23,C00767,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
218505,2025-07-03,C00267,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
218506,2025-12-20,C00546,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,1,361.0,260.0,101.0
218507,2025-06-20,C00285,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218508,2025-01-30,C00765,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
218509,2025-11-07,C00690,P010,Online,TVs,4K LED TV 55,0.1,810.0,650.0,1,810.0,650.0,160.0
218510,2025-08-02,C00239,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
218511,2025-05-05,C00699,P012,In‑Store,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
218512,2025-03-06,C01197,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
218513,2025-02-16,C00312,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218514,2025-08-15,C00178,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
218515,2025-02-05,C00216,P016,Online,Audio,Soundbar 3.1,0.1,378.0,300.0,1,378.0,300.0,78.0
218516,2025-09-04,C00118,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
218517,2025-08-17,C00902,P022,In‑Store,Accessories,HDMI Cable,0.1,22.5,8.0,2,45.0,16.0,29.0
218518,2025-12-02,C01105,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,2,2200.0,1540.0,660.0
218519,2025-08-14,C00677,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
218520,2025-11-05,C00118,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,1,23.75,8.0,15.75
218521,2025-02-23,C00380,P021,Online,Accessories,Phone Case,0.05,33.25,12.0,1,33.25,12.0,21.25
218522,2025-05-21,C00547,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,3,120.0,54.0,66.0
218523,2025-05-06,C00676,P003,In‑Store,Computers,Gaming Desktop,0.05,2090.0,1650.0,1,2090.0,1650.0,440.0
218524,2025-05-13,C00144,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
218525,2025-01-16,C00192,P012,In‑Store,TVs,4K OLED TV 55,0.1,1440.0,1200.0,2,2880.0,2400.0,480.0
218526,2025-12-27,C00714,P002,In‑Store,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
218527,2025-04-11,C00734,P017,In‑Store,Accessories,Wireless Mouse,0.1,36.0,18.0,2,72.0,36.0,36.0
218528,2025-11-03,C00007,P015,Online,Audio,Bluetooth Speaker,0.1,162.0,110.0,2,324.0,220.0,104.0
218529,2025-05-22,C00774,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,6,150.0,48.0,102.0
218530,2025-03-26,C00992,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,2,722.0,520.0,202.0
218531,2025-12-29,C00950,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
218532,2025-10-13,C01162,P009,In‑Store,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
218533,2025-05-18,C00115,P011,In‑Store,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
218534,2025-06-10,C00511,P005,Online,Phones,Smartphone X,0.1,1080.0,820.0,1,1080.0,820.0,260.0
218535,2025-08-28,C00462,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
218536,2025-08-14,C00156,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
218537,2025-08-11,C00907,P008,Online,Tablets,Tablet 11,0.1,675.0,520.0,1,675.0,520.0,155.0
218538,2025-08-19,C00756,P007,In‑Store,Phones,Smartphone Ultra,0.15,1232.5,980.0,1,1232.5,980.0,252.5
218539,2025-01-02,C01158,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
218540,2025-08-03,C00163,P025,In‑Store,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
218541,2025-04-01,C00333,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,2,722.0,520.0,202.0
218542,2025-09-25,C00960,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
218543,2025-09-21,C00280,P003,Online,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
218544,2025-03-10,C00235,P001,In‑Store,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
218545,2025-03-30,C00333,P016,Online,Audio,Soundbar 3.1,0.15,357.0,300.0,1,357.0,300.0,57.0
218546,2025-07-23,C00185,P011,In‑Store,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
218547,2025-05-06,C00780,P025,Online,Gaming,Game Console,0.0,650.0,480.0,2,1300.0,960.0,340.0
218548,2025-02-26,C00124,P016,In‑Store,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
218549,2025-12-20,C00460,P004,Online,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
218550,2025-12-08,C00707,P007,Online,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
218551,2025-06-28,C00294,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.15,323.0,260.0,1,323.0,260.0,63.0
218552,2025-01-21,C00578,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
218553,2025-05-28,C01180,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
218554,2025-11-24,C00310,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
218555,2025-11-02,C00600,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
218556,2025-11-07,C00495,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
218557,2025-04-02,C01167,P011,In‑Store,TVs,4K LED TV 65,0.15,1105.0,950.0,1,1105.0,950.0,155.0
218558,2025-07-26,C00027,P008,Online,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
218559,2025-08-01,C00818,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
218560,2025-07-29,C00467,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,6,330.0,168.0,162.0
218561,2025-12-31,C00479,P011,Online,TVs,4K LED TV 65,0.15,1105.0,950.0,1,1105.0,950.0,155.0
218562,2025-02-01,C00987,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218563,2025-07-01,C00559,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
218564,2025-11-17,C01048,P006,In‑Store,Phones,Smartphone Mini,0.15,765.0,620.0,1,765.0,620.0,145.0
218565,2025-08-19,C00690,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
218566,2025-06-29,C00590,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
218567,2025-06-11,C00009,P007,In‑Store,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
218568,2025-03-26,C00043,P008,In‑Store,Tablets,Tablet 11,0.1,675.0,520.0,2,1350.0,1040.0,310.0
218569,2025-05-06,C00146,P002,In‑Store,Computers,Laptop Air 13,0.05,1330.0,1050.0,2,2660.0,2100.0,560.0
218570,2025-08-02,C00734,P026,In‑Store,Gaming,Controller,0.1,72.0,45.0,4,288.0,180.0,108.0
218571,2025-01-19,C01153,P023,Online,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,1,209.0,145.0,64.0
218572,2025-11-13,C00236,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
218573,2025-11-14,C00291,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
218574,2025-05-26,C00002,P013,In‑Store,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
218575,2025-12-15,C00952,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
218576,2025-06-23,C00960,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
218577,2025-04-05,C00389,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
218578,2025-12-04,C01078,P012,In‑Store,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
218579,2025-12-19,C00818,P006,In‑Store,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
218580,2025-10-29,C00121,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
218581,2025-10-19,C00068,P007,In‑Store,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
218582,2025-10-31,C00737,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
218583,2025-03-27,C01074,P026,Online,Gaming,Controller,0.1,72.0,45.0,2,144.0,90.0,54.0
218584,2025-08-22,C00244,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218585,2025-07-23,C00650,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
218586,2025-12-15,C01172,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
218587,2025-02-20,C00553,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,1,25.0,8.0,17.0
218588,2025-02-23,C00912,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218589,2025-12-30,C00893,P016,Online,Audio,Soundbar 3.1,0.15,357.0,300.0,3,1071.0,900.0,171.0
218590,2025-05-18,C00627,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
218591,2025-04-20,C00798,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
218592,2025-08-09,C00305,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
218593,2025-02-09,C00856,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
218594,2025-01-28,C00618,P018,Online,Accessories,Mechanical Keyboard,0.05,142.5,85.0,1,142.5,85.0,57.5
218595,2025-04-21,C00871,P012,In‑Store,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
218596,2025-08-05,C00380,P006,Online,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
218597,2025-09-23,C00866,P019,Online,Accessories,USB-C Hub,0.05,52.25,28.0,1,52.25,28.0,24.25
218598,2025-01-23,C00291,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,3,105.0,36.0,69.0
218599,2025-09-23,C00660,P019,In‑Store,Accessories,USB-C Hub,0.1,49.5,28.0,2,99.0,56.0,43.0
218600,2025-05-19,C00963,P025,In‑Store,Gaming,Game Console,0.15,552.5,480.0,1,552.5,480.0,72.5
218601,2025-12-29,C01039,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
218602,2025-05-27,C00008,P026,Online,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
218603,2025-08-19,C01102,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
218604,2025-05-05,C01078,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
218605,2025-04-11,C00337,P020,In‑Store,Accessories,Wireless Charger,0.05,57.0,32.0,5,285.0,160.0,125.0
218606,2025-06-14,C00142,P009,In‑Store,Tablets,Tablet Pro 13,0.1,990.0,770.0,2,1980.0,1540.0,440.0
218607,2025-12-06,C00047,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.1,342.0,260.0,2,684.0,520.0,164.0
218608,2025-08-20,C01047,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218609,2025-06-26,C01129,P020,Online,Accessories,Wireless Charger,0.05,57.0,32.0,3,171.0,96.0,75.0
218610,2025-07-07,C01123,P023,Online,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,1,198.0,145.0,53.0
218611,2025-05-10,C00735,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
218612,2025-04-30,C00353,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
218613,2025-04-18,C00703,P026,Online,Gaming,Controller,0.1,72.0,45.0,1,72.0,45.0,27.0
218614,2025-09-04,C00543,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,3,120.0,54.0,66.0
218615,2025-05-25,C00815,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
218616,2025-05-24,C01152,P011,In‑Store,TVs,4K LED TV 65,0.0,1300.0,950.0,2,2600.0,1900.0,700.0
218617,2025-03-12,C00901,P013,Online,TVs,4K OLED TV 65,0.05,2280.0,1800.0,1,2280.0,1800.0,480.0
218618,2025-04-20,C00786,P011,Online,TVs,4K LED TV 65,0.15,1105.0,950.0,1,1105.0,950.0,155.0
218619,2025-01-15,C00787,P013,Online,TVs,4K OLED TV 65,0.1,2160.0,1800.0,2,4320.0,3600.0,720.0
218620,2025-05-06,C00673,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
218621,2025-06-06,C00746,P002,In‑Store,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
218622,2025-09-01,C00708,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,2,120.0,64.0,56.0
218623,2025-05-29,C00566,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
218624,2025-06-21,C00704,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
218625,2025-12-11,C00909,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
218626,2025-03-11,C01061,P019,Online,Accessories,USB-C Hub,0.05,52.25,28.0,4,209.0,112.0,97.0
218627,2025-01-05,C00264,P016,In‑Store,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
218628,2025-12-09,C00158,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
218629,2025-09-20,C00714,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,3,75.0,24.0,51.0
218630,2025-08-04,C01108,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,4,720.0,440.0,280.0
218631,2025-05-06,C00103,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
218632,2025-03-11,C00418,P020,Online,Accessories,Wireless Charger,0.15,51.0,32.0,3,153.0,96.0,57.0
218633,2025-01-26,C00278,P017,In‑Store,Accessories,Wireless Mouse,0.05,38.0,18.0,6,228.0,108.0,120.0
218634,2025-11-27,C00096,P004,Online,Computers,2-in-1 Convertible 13,0.15,1062.5,950.0,1,1062.5,950.0,112.5
218635,2025-01-01,C00096,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,4,220.0,112.0,108.0
218636,2025-03-21,C00864,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
218637,2025-04-19,C00979,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,2,2800.0,2100.0,700.0
218638,2025-11-04,C00676,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
218639,2025-02-08,C01115,P004,Online,Computers,2-in-1 Convertible 13,0.15,1062.5,950.0,1,1062.5,950.0,112.5
218640,2025-04-17,C00031,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,4,600.0,340.0,260.0
218641,2025-06-07,C00590,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
218642,2025-07-04,C00719,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
218643,2025-09-25,C00061,P009,Online,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
218644,2025-02-23,C00260,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
218645,2025-02-12,C00738,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
218646,2025-08-11,C00109,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,3,75.0,24.0,51.0
218647,2025-11-11,C00654,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
218648,2025-02-04,C00640,P013,In‑Store,TVs,4K OLED TV 65,0.1,2160.0,1800.0,1,2160.0,1800.0,360.0
218649,2025-04-30,C00163,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
218650,2025-06-26,C00497,P013,In‑Store,TVs,4K OLED TV 65,0.1,2160.0,1800.0,1,2160.0,1800.0,360.0
218651,2025-11-19,C00513,P015,In‑Store,Audio,Bluetooth Speaker,0.05,171.0,110.0,1,171.0,110.0,61.0
218652,2025-11-03,C00930,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,2,722.0,520.0,202.0
218653,2025-08-17,C01019,P006,Online,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
218654,2025-04-20,C01039,P020,Online,Accessories,Wireless Charger,0.1,54.0,32.0,1,54.0,32.0,22.0
218655,2025-06-05,C00413,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,3,165.0,84.0,81.0
218656,2025-06-29,C00225,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,2,1800.0,1240.0,560.0
218657,2025-07-10,C01133,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
218658,2025-06-06,C00291,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
218659,2025-01-01,C00785,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
218660,2025-10-16,C00986,P014,In‑Store,Audio,Noise Cancelling Headphones,0.05,332.5,220.0,1,332.5,220.0,112.5
218661,2025-09-05,C00917,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
218662,2025-04-17,C00609,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
218663,2025-04-24,C00022,P015,Online,Audio,Bluetooth Speaker,0.1,162.0,110.0,1,162.0,110.0,52.0
218664,2025-09-29,C00530,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,3,71.25,24.0,47.25
218665,2025-10-04,C00136,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,2,342.0,220.0,122.0
218666,2025-12-13,C00279,P012,In‑Store,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
218667,2025-03-27,C00343,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.15,323.0,260.0,1,323.0,260.0,63.0
218668,2025-08-16,C00070,P020,Online,Accessories,Wireless Charger,0.05,57.0,32.0,1,57.0,32.0,25.0
218669,2025-07-22,C00817,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
218670,2025-10-31,C00483,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
218671,2025-03-08,C00070,P018,In‑Store,Accessories,Mechanical Keyboard,0.05,142.5,85.0,1,142.5,85.0,57.5
218672,2025-07-06,C00389,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
218673,2025-08-22,C00913,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,5,200.0,90.0,110.0
218674,2025-10-10,C00726,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,3,180.0,96.0,84.0
218675,2025-01-01,C00497,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218676,2025-09-24,C00437,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
218677,2025-10-06,C01121,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
218678,2025-08-26,C00006,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,2,4800.0,3600.0,1200.0
218679,2025-09-02,C00351,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
218680,2025-05-04,C00891,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
218681,2025-11-10,C00819,P013,In‑Store,TVs,4K OLED TV 65,0.1,2160.0,1800.0,1,2160.0,1800.0,360.0
218682,2025-01-08,C00478,P013,In‑Store,TVs,4K OLED TV 65,0.05,2280.0,1800.0,1,2280.0,1800.0,480.0
218683,2025-12-25,C00027,P001,In‑Store,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
218684,2025-12-06,C00400,P016,In‑Store,Audio,Soundbar 3.1,0.05,399.0,300.0,2,798.0,600.0,198.0
218685,2025-07-17,C00083,P001,Online,Computers,Laptop Pro 14,0.15,1530.0,1350.0,1,1530.0,1350.0,180.0
218686,2025-06-11,C00426,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
218687,2025-01-02,C00667,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
218688,2025-12-14,C00983,P006,Online,Phones,Smartphone Mini,0.1,810.0,620.0,1,810.0,620.0,190.0
218689,2025-11-25,C00016,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,2,2520.0,2100.0,420.0
218690,2025-09-23,C01033,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,3,450.0,255.0,195.0
218691,2025-10-25,C01007,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
218692,2025-01-26,C00243,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,2,1710.0,1300.0,410.0
218693,2025-02-07,C00322,P012,Online,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
218694,2025-05-11,C00052,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
218695,2025-06-11,C00148,P025,In‑Store,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
218696,2025-08-24,C00895,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
218697,2025-01-04,C00791,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
218698,2025-02-13,C00270,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
218699,2025-07-30,C00621,P005,Online,Phones,Smartphone X,0.1,1080.0,820.0,2,2160.0,1640.0,520.0
218700,2025-04-06,C01171,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
218701,2025-07-25,C00794,P021,In‑Store,Accessories,Phone Case,0.1,31.5,12.0,1,31.5,12.0,19.5
218702,2025-11-02,C00788,P003,Online,Computers,Gaming Desktop,0.15,1870.0,1650.0,2,3740.0,3300.0,440.0
218703,2025-10-26,C00667,P009,Online,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
218704,2025-04-04,C00490,P005,Online,Phones,Smartphone X,0.15,1020.0,820.0,1,1020.0,820.0,200.0
218705,2025-03-08,C00940,P018,Online,Accessories,Mechanical Keyboard,0.05,142.5,85.0,1,142.5,85.0,57.5
218706,2025-11-12,C00403,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,2,50.0,16.0,34.0
